AnimalID;Breed;ShotsDate;Sex;ReceiptNumber;DateImpounded;PitNumber;Name;KennelNumber;DispositionDate;Color;Code;ApproxWeight;Age category;Source;Status;ACO;EnteredBy
26440;Pekingese X;;M/N;RHF;2015-07-05;;Harley;400;2015-07-05;Tan;;;Adult;HOLDING STRAY;Ride Home Free;Steve 18;Shannon Bowling
26442;Shepherd X;;M/N;15-261575DI;2015-07-06;;Bart;200;2015-07-06;Black;;;Senior;COMPLAINT;Redeemed;12;Tiffany Wu
26443;Cocker Spaniel;2015-07-15;M/N;DA 15-268081 DB;2015-07-06;;Willie;200;2015-07-22;Tan;yellow;;Adult;HOLDING STRAY;Sold;12;Tiffany Wu
26447;Labradoodle;;F/S;DI-15-261992;2015-07-06;;Bailey;200;2015-07-07;Cream;;;Senior;HOLDING STRAY;Redeemed;11;Mariana Ardeleanu
26452;Budgie;;M;;2015-07-09;;Twerk;100;2015-07-23;White;;;Adult;HOLDING STRAY;Transferred;AC0 27;Elaine Lee
26456;Toy Poodle;;F;RHf - n/c;2015-07-12;;Cutie;400;2015-07-13;Red;;;Adult;HOLDING STRAY;Ride Home Free;Dean 02;Shannon Bowling
26458;Maltese;;M;DI:15-263949;2015-07-12;;Willy;ISO;2015-07-12;White;;;Adult;BROUGHT-IN;Redeemed;Shannon Bowling;Shannon Bowling
26462;Poodle X;2015-07-22;F/S;DA 15-269462;2015-07-13;;Gidget aka Frida;200;2015-07-26;Apricot;yellow;;Adult;HOLDING STRAY;Sold;12;Tiffany Wu
26469;Border Collie;;F/S;RHF - n/c;2015-07-16;;Tilly;400;2015-07-16;Black;;;Adult;HOLDING STRAY;Ride Home Free;Duty Driver;Arlene Kumar
26470;Pug;;M;DI 15-266242 DB;2015-07-16;;Rocco or Rockefeller;200;2015-07-17;Black;;;Adult;HOLDING STRAY;Redeemed;Duty Driver;Deborah Bolingbroke-Price
26471;Rottweiler;;M;15-266263 DI;2015-07-17;;Marley;200;2015-07-17;Black;;;Young Adult;HOLDING STRAY;Redeemed;Marianna ACO 11;Elaine Lee
26472;Labrador;;F;15-266261 DI;2015-07-17;;Lana;200;2015-07-17;Golden;;;Senior;HOLDING STRAY;Redeemed;Marianna ACO 11;Elaine Lee
26473;Pomeranian;;F;15-266534 DI;2015-07-17;;Ruby;200;2015-07-18;Tan;;;Senior;HOLDING STRAY;Redeemed;ACO 11;Deborah Bolingbroke-Price
26474;Rabbit;;F/S;;2015-07-17;;Kimi;100;2015-10-15;Grey;;;;HOLDING STRAY;Health;Duty Driver;Deborah Bolingbroke-Price
26478;Bichon Frise;;M;15-266837 diak;2015-07-18;;Snowflake;200;2015-07-19;White;;;Adult;HOLDING STRAY;Redeemed;Duty Driver;Elaine Lee
26479;Collie;;M;15-266824 diak;2015-07-18;;Troska;200;2015-07-19;Black;;;Adult;POLICE-DAY;Redeemed;Teresa ACO 36;Elaine Lee
26480;Rat;;;;2015-07-18;;;100;2015-07-22;White;;;Adult;COMPLAINT;Transferred;12;Jeanette Nelson
26482;red ear slider;;F;;2015-07-19;;;100;2015-07-23;Green with orange ears;;;Adult;BROUGHT-IN;Transferred;;Arlene Kumar
26483;Pomeranian;;F/S;DA 15-282706;2015-07-19;;Puppet (new name);200;2015-08-30;Tan;;;Adult;BROUGHT-IN;Sold;ACO 36;Arlene Kumar
26484;Shepherd X;;F/S;RHF;2015-07-20;;Daisy;400;2015-07-20;Black;;;Adult;BROUGHT-IN;Ride Home Free;;Arlene Kumar
26486;Rabbit;;M/N;DA 15-308587;2015-07-20;;Scout;200;2015-10-22;Brown;;;Young Adult;COMPLAINT;Sold;12;Jeanette Nelson
26488;Aust. Cattle Dog;;M/N;N/A;2015-07-21;;Strummer;400;2015-07-21;Red;;;Adult;BROUGHT-IN;Ride Home Free;Duty Driver;Deborah Bolingbroke-Price
26492;Chihuahua;;F;DI 15-268586 AK;2015-07-22;;Nala;200;2015-07-23;Brown;;;Adult;HOLDING STRAY;Redeemed;11;Mariana Ardeleanu
26497;Pug;;F;n/a;2015-07-24;;Bubbles;400;2015-07-28;Tan;;;Young Adult;POLICE-DAY;Ride Home Free;Mariana 11;Shannon Bowling
26498;Shih Tzu;;F;15-269764 DI;2015-07-25;;Bianca;200;2015-07-26;Tan;;;Adult;HOLDING STRAY;Redeemed;ACO 3;Deborah Bolingbroke-Price
26499;Poodle X;;M/N;15-270197 DI;2015-07-25;;Choo Choo;200;2015-07-27;Cream;;;Adult;HOLDING STRAY;Redeemed;Joy Tullos;Shannon Bowling
26501;Pug X;;M/N;n/c-medical incidient;2015-07-26;;Buggzie;200;2015-07-28;Brown;;;Adult;HOLDING STRAY;Redeemed;10 Flamand;Kimberley Flamand
26504;Papillon;;M;;2015-07-28;;Gizmo;400;2015-08-14;Black;;;Adult;HOLDING STRAY;Ride Home Free;ACO 3;Arlene Kumar
26513;Husky X;2015-07-28;F/S;DA 15-281083 AK;2015-07-30;;Evelyn;200;2015-08-25;White;;;Puppy;TRANSFERRED;Sold;rb;Rachel Blyth
26515;Harlequin;;M/N;DA16-251283;2015-07-31;;Cairo;200;2016-06-26;Grey;;;Adult;BROUGHT-IN;Sold;rb;Rachel Blyth
26519;French Bulldog;;M;DI 15-272346 - AS;2015-08-01;;Panda;200;2015-08-01;White;;;Young Adult;BROUGHT-IN;Redeemed;;Deborah Bolingbroke-Price
26520;Maltese;;F;15-272621 DIAK;2015-08-01;;Misty;200;2015-08-02;White;;;Senior;HOLDING STRAY;Redeemed;ACO 12;Anna Skora
26525;Cat;;;;2015-08-03;;;100;2015-08-04;Black;;;Adult;BROUGHT-IN;Transferred;Anna;Anna Skora
26527;Pug;;M;RHF -n/c;2015-08-03;;Kiwi;400;2015-08-04;Tan;;;Adult;BROUGHT-IN;Ride Home Free;Anna;Anna Skora
26531;Shepherd X;;F;n/a;2015-08-04;;Bailey;400;2015-08-04;Black;;;Senior;HOLDING STRAY;Ride Home Free;aco 12;Arlene Kumar
26537;Maltese;;F;15-275309 diak;2015-08-05;;Muffy;200;2015-08-10;White;;;Adult;HOLDING STRAY;Redeemed;ACO 37;Deborah Bolingbroke-Price
26545;Miniature Pinscher;;M/N;DI 15-274855 DB;2015-08-07;;Cooper;200;2015-08-08;Black;;;Adult;HOLDING STRAY;Redeemed;10 FLAMAND;Kimberley Flamand
26547;6 Baby Hampsters;;X;;2015-08-08;;N/A;100;2015-08-08;Pink no hair;;;Puppy;HOLDING STRAY;Health;Teresa 36;Shannon Bowling
26549;Pit X;;F;DI15-275431;2015-08-10;;Reese;200;2015-08-10;Black;;;Young Adult;BROUGHT-IN;Redeemed;Shannon Bowling;Shannon Bowling
26550;Budgie;;X;;2015-08-10;;;100;2015-08-11;White;;;Adult;HOLDING STRAY;Passed Away;Jeanette 12;Shannon Bowling
26565;Lab X;;M/N;DI 15-279125 DB;2015-08-14;;Peanut Butter;200;2015-08-20;Black;;;Adult;POLICE-DAY;Redeemed;Shannon Bowling;Shannon Bowling
26571;Chiweenie;;F;DI 15-277642;2015-08-16;;Remy;200;2015-08-16;Black;;;Adult;HOLDING STRAY;Redeemed;ACO 12;Anna Skora
26574;Shepherd X;;M;RHF;2015-08-16;;Arthur;400;2015-08-16;Black;;;Senior;HOLDING STRAY;Ride Home Free;ACO 14;Anna Skora
26577;Shepherd X;;M;;2015-08-16;;Arthur;200;2015-08-16;Black;;;Senior;HOLDING STRAY;Redeemed;14;Anna Skora
26582;Shih Tzu;;F;n/c;2015-08-20;;Lulu;200;2015-08-22;White;;;Adult;POLICE-NIGHT;Redeemed;ACO 27;Deborah Bolingbroke-Price
26583;Pomeranian;;M;15-279243 DIAK;2015-08-20;;Popey;200;2015-08-20;Black;;;Adult;HOLDING STRAY;Redeemed;ACO 11;Deborah Bolingbroke-Price
26585;Shih Tzu;;F/S;RHF;2015-08-21;;Sadie;400;2015-08-21;Cream;;;Adult;HOLDING STRAY;Ride Home Free;Carol 27;Shannon Bowling
26590;Husky X;2015-02-22;F/S;DA 15-282351;2015-08-22;;Angel - Now Janga;200;2015-08-28;Black;Yellow;;Adult;TRANSFERRED;Sold;rb;Rachel Blyth
26591;Cat;;F/S;N/C;2015-08-22;;Tika & Stella;200;2015-09-06;Tortishell;;;;OTHER;Redeemed;;Rachel Blyth
26598;Rat;;F;DA 15-282527 - sb;2015-08-22;;;200;2015-08-29;White;;;Adult;HOLDING STRAY;Sold;12;Anna Skora
26599;Husky;;F;DI 15-280745 TW;2015-08-22;;Shakti;200;2015-08-24;White;;;Adult;HOLDING STRAY;Redeemed;12;Anna Skora
26604;DSH;;;N/C;2015-08-24;;Inmate;200;2015-09-08;Black;;;;BROUGHT-IN;Redeemed;;Arlene Kumar
26606;Husky X;2015-08-22;M/N;DA 15-282991 AK;2015-08-25;;Leon;200;2015-09-01;White;Yellow;;Adult;TRANSFERRED;Sold;rb;Rachel Blyth
26610;Cat - DSH;;;;2015-08-25;;Mashka;100;2015-09-08;Black;;;Adult;OTHER;Transferred;ACO 27;Deborah Bolingbroke-Price
26615;Budgie;;M;;2015-08-26;;Starburst;100;2015-10-30;Blue;;;Adult;HOLDING STRAY;Transferred;Duty driver;Arlene Kumar
26618;Whippet;;M;DI 15-282093 DB;2015-08-27;;Knarlie;200;2015-08-27;Tan;;;Adult;BROUGHT-IN;Redeemed;;Arlene Kumar
26622;Fancy Rat;;M;;2015-08-28;;;200;2015-08-28;White;;;Adult;POLICE-NIGHT;Redeemed;;Shannon Bowling
26628;Meyers Parrot;;X;;2015-08-29;;Tyrone;100;2016-12-06;Grey/Blue/Yellow;;;;HOLDING STRAY;Transferred;DD;Anna Skora
26629;Shepherd X;;F;;2015-08-29;;Alley;200;2015-08-31;Tan;;;Adult;HOLDING STRAY;Redeemed;DD;Anna Skora
26631;Pit Bull;;M;15-285509 DIAK;2015-08-30;;Diesel;200;2015-08-31;Grey;;;Adult;HOLDING STRAY;Redeemed;Rob 14;Shannon Bowling
26633;Fancy Rats x 2;;M;N/C DB;2015-09-01;;;200;2015-09-01;White;;;Adult;POLICE-DAY;Redeemed;;Arlene Kumar
26636;Terrier X;;F;DI:15-287028 SB;2015-09-02;;Sweet Pea;200;2015-09-03;Black;;;Adult;HOLDING STRAY;Redeemed;Duty Driver;Deborah Bolingbroke-Price
26637;Poodle X;;M;DI 15-288087 DB;2015-09-02;;Leo;200;2015-09-06;Apricot;;;Puppy;HOLDING STRAY;Redeemed;Kimberley Flamand;Kimberley Flamand
26638;Kitten - DLH Tabby;;F;n/c - rb;2015-09-02;;;200;2015-09-10;Grey;;;;POLICE-EMERGENCY;Redeemed;11;Mariana Ardeleanu
26639;Husky;;M/N;DI 15-287084 DB;2015-09-03;;Brulle;200;2015-09-03;White;;;Young Adult;HOLDING STRAY;Redeemed;ACO 11;Deborah Bolingbroke-Price
26647;Havanese;;F;DI 15-288111 DB;2015-09-06;;Coconut (CoCo);200;2015-09-06;White;;;Adult;HOLDING STRAY;Redeemed;ACO 12;Deborah Bolingbroke-Price
26648;Husky;;M;DI 15-288115;2015-09-06;;Polygon;200;2015-09-06;White;;;Young Adult;BROUGHT-IN;Redeemed;;Deborah Bolingbroke-Price
26649;Chihuahua;;M;DI 15-288119 DB;2015-09-06;;Bobo;200;2015-09-06;Brown;;;Adult;BROUGHT-IN;Redeemed;;Deborah Bolingbroke-Price
26651;Terrier;;F;DI 15-288817 DB;2015-09-08;;Charlie;200;2015-09-08;Black;;;Adult;BROUGHT-IN;Redeemed;;Deborah Bolingbroke-Price
26652;Terrier X;2015-09-11;F;DA 15-319556;2015-09-08;;Ripley (new name)Little Mama;200;2015-11-23;Grey;Green;;Adult;HOLDING STRAY;Sold;11;Mariana Ardeleanu
26654;Chihuahua;;M;DI 15-289247 DB;2015-09-08;;Mango;200;2015-09-09;Tan;;;Young Adult;HOLDING STRAY;Redeemed;39;Crystal  Godfrey
26656;Pit X;;F;N/C;2015-09-09;;Trigger;200;2015-09-09;Brown;;;Adult;POLICE-NIGHT;Redeemed;ACO 10;Anika Hrubizna
26657;Cockatiel;;;;2015-09-09;;;100;2015-09-11;;;;;BROUGHT-IN;Transferred;;Deborah Bolingbroke-Price
26658;Boston Terrier;;F;DI 15-289200 DB;2015-09-09;;Willa;200;2015-09-09;Brown;;;Adult;HOLDING STRAY;Redeemed;ACO14;Anika Hrubizna
26659;Beagle X;2015-10-01;F/S;DA 15-300845;2015-09-09;;Geraldine;200;2015-10-01;White;Green;;Adult;HOLDING STRAY;Sold;11;Mariana Ardeleanu
26660;Chihuahua;;M;15-291110 di tw;2015-09-10;;Haru;200;2015-09-14;Brown;;;Puppy;POLICE-DAY;Redeemed;ACO 11;Deborah Bolingbroke-Price
26662;French Bulldog;;M/N;15-291112 di tw;2015-09-10;;Milo;200;2015-09-14;Brown;;;Adult;POLICE-DAY;Redeemed;ACO 11;Deborah Bolingbroke-Price
26664;Germ. Shepherd;;F;DI 15-289926 DB;2015-09-11;;Roxy;200;2015-09-11;Brown;;;;HOLDING STRAY;Redeemed;Carol Nguyen 27;Elaine Lee
26668;Love bird;;;DI 15-292032 DB;2015-09-12;;Charlie;200;2015-09-16;Yellow;;;Young Adult;HOLDING STRAY;Redeemed;ACO 36;Anna Skora
26671;Border Collie X;;M/N;DI 15-292606 AK;2015-09-15;;Shazam;200;2015-09-18;Black;;;Senior;HOLDING STRAY;Redeemed;ACO 12;Arlene Kumar
26673;Shepherd;;F/S;DI 15-294719 AK;2015-09-15;;Sp-ath;200;2015-09-22;Black;;;Adult;HOLDING STRAY;Redeemed;ACS 10 FLAMAND;Kimberley Flamand
26679;Labrador;;M/N;DI 15-293033 DB;2015-09-17;;Dakota;200;2015-09-18;Brown;;;Adult;HOLDING STRAY;Redeemed;ACO 11;Deborah Bolingbroke-Price
26681;Labrador;;M/N;DI 15-292957 DB;2015-09-18;;Astro;200;2015-09-18;Yellow;;;Adult;BROUGHT-IN;Redeemed;Brought in;Anika Hrubizna
26685;Blue Heeler;;F;DI 15-293352;2015-09-19;;Roxy;200;2015-09-19;Black;;;Adult;BROUGHT-IN;Redeemed;SB;Shannon Bowling
26686;Hungarian Sheepdog;;F;15-293743 diak;2015-09-20;;Jazz;200;2015-09-20;White;;;Adult;HOLDING STRAY;Redeemed;37;Anna Skora
26688;Pit Bull;2015-09-27;F/S;DA 15-304320;2015-09-21;;Fawna;200;2015-10-10;Brown;;;Puppy;POLICE-NIGHT;Sold;ACO12;Anika Hrubizna
26696;Husky;;M;DI 295133;2015-09-23;;Kofe;200;2015-09-23;White;;;Adult;HOLDING STRAY;Redeemed;ACO 27;Arlene Kumar
26699;Siberian Husky;;F/S;DI 15-296136 DB;2015-09-24;;Ash;200;2015-09-26;White;;;Adult;HOLDING STRAY;Redeemed;Duty Driver;Arlene Kumar
26700;Lab X;;F;DI 15-283937;2015-09-24;;Velvet;200;2015-09-24;Brown;;;Adult;HOLDING STRAY;Redeemed;DD;Anna Skora
26703;Rat;;;;2015-09-25;;;100;2015-09-29;White;;;;HOLDING STRAY;Behavior;38 & 32;Anna Skora
26705;Bernese Mtn. Dog;;F/S;n/a;2015-09-26;;Coco;400;2015-09-26;Black;;;Adult;HOLDING STRAY;Ride Home Free;Duty Driver;Deborah Bolingbroke-Price
26709;Havanese;;M/N;DI 15-296884 DB;2015-09-28;;Buddy;200;2015-09-28;Black;;;;HOLDING STRAY;Redeemed;ACO 38 & 37;Deborah Bolingbroke-Price
26711;Shepherd X;;F;DI 15-300817 AK;2015-09-29;;Lucy;400;2015-10-01;Black;;;Adult;HOLDING STRAY;Ride Home Free;Duty Driver;Deborah Bolingbroke-Price
26714;Shepherd X;2015-10-24;F/S;DA 15-305957;2015-10-01;;Lizzie (new name) Sp'ath;200;2015-11-12;Black;Yellow;;Adult;BROUGHT-IN;Sold;;Anika Hrubizna
26720;Retriever;;F;DI 15-301883 DB;2015-10-02;;Jade;200;2015-10-03;Red;;;Adult;HOLDING STRAY;Redeemed;ACO 39;Deborah Bolingbroke-Price
26721;Jack Russell Terrier;;M/N;DI 15-301886 DB;2015-10-02;;Miguel;200;2015-10-03;White;;;Senior;BROUGHT-IN;Redeemed;;Elaine Lee
26725;Love Bird;;X;;2015-10-05;;Popcorn;100;2015-10-30;Yellow;;;;HOLDING STRAY;Transferred;3;Arlene Kumar
26726;Miniature Poodle;;F/S;DI 15-303575 AK;2015-10-07;;Zoey;200;2015-10-07;Black;;;Senior;HOLDING STRAY;Redeemed;MA 11;Arlene Kumar
26729;Germ. Shepherd;;F/S;;2015-10-08;;Yulie;400;2015-10-08;Black;;;Adult;BROUGHT-IN;Ride Home Free;;Elaine Lee
26731;Rat;;M;n/c;2015-10-08;;;200;2015-10-08;Tan;;;;POLICE-DAY;Redeemed;;Elaine Lee
26732;Lab X;;M/N;;2015-10-09;;Pikie;400;2015-10-11;Tan;;;Adult;POLICE-DAY;Ride Home Free;ACO32;Anika Hrubizna
26736;Chihuahua;;F;15-305560 DI;2015-10-13;;Pearl;200;2015-10-13;White;;;Puppy;BROUGHT-IN;Redeemed;;Arlene Kumar
26737;Beagle;;M;;2015-10-13;;Russell;400;2015-10-14;Cream;;;Adult;BROUGHT-IN;Ride Home Free;;Elaine Lee
26741;Labrador;;M/N;15-306021 DI;2015-10-14;;Willy;200;2015-10-14;Yellow;;;;HOLDING STRAY;Redeemed;ACO 23;Elaine Lee
26745;Maltipoo;;F;DI 15-306829 DB;2015-10-15;;Niu Niu;200;2015-10-16;Grey;;;Puppy;BROUGHT-IN;Redeemed;;Deborah Bolingbroke-Price
26750;Great Pyrenees;;F;DI 15-306868 DB;2015-10-16;;Ursa;200;2015-10-17;White;;;Adult;HOLDING STRAY;Redeemed;ACO 32;Elaine Lee
26756;Pit Bull;;F;DI 15-250474 DB;2015-10-18;;Belle;200;2015-10-18;Brown;;;Adult;COMPLAINT;Redeemed;ACS 14;Robert  Blackmore
26759;Miniature Poodle;;M;DI: 15-307492;2015-10-18;;Cookie;200;2015-10-18;Brown;;;Adult;BROUGHT-IN;Redeemed;Anna;Anna Skora
26763;Boston Terrier;;M/N;DI 15-308138 AK;2015-10-19;;Brutus;200;2015-10-20;Black;;;Adult;HOLDING STRAY;Redeemed;ACO 37;Deborah Bolingbroke-Price
26765;Retriever;;M;DI 15-308257 AK;2015-10-20;;Nugget;200;2015-10-20;Golden;;;Young Adult;HOLDING STRAY;Redeemed;Duty Driver;Deborah Bolingbroke-Price
26768;Lab X;;F;15-311309 DL;2015-10-21;;Shelby (Pepper);200;2015-10-30;Black;Yellow;;Young Adult;HOLDING STRAY;Redeemed;Duty Driver;Anna Skora
26771;Great Pyrenees;;M;DI 15-302331 DB;2015-10-22;;Max;200;2015-10-22;White;;;Adult;HOLDING STRAY;Redeemed;Duty Driver;Deborah Bolingbroke-Price
26774;Rabbit;;F;Da 15-316237;2015-10-22;;Trick;200;2015-11-06;Black;;;Puppy;HOLDING STRAY;Sold;Duty Driver;Rachel Blyth
26775;Rabbit;;F;Da 15-316238;2015-10-22;;Treat;200;2015-11-06;Black;;;Puppy;HOLDING STRAY;Sold;Duty Driver;Rachel Blyth
26776;Bernese Mtn. Dog;;M/N;DI 15-173508 DB;2015-10-22;;Odin;200;2015-10-23;Black;;;Young Adult;HOLDING STRAY;Redeemed;;Crystal  Godfrey
26777;Shepherd X;;M/N;15-309150 DI;2015-10-22;;Dexter;200;2015-10-23;Black;;;Adult;BROUGHT-IN;Redeemed;;Deborah Bolingbroke-Price
26778;Yorkshire Terrier;;F/S;DI 15-309943 AK;2015-10-24;;Polo;200;2015-10-26;Tan;;;Adult;BROUGHT-IN;Redeemed;Anna;Anna Skora
26781;Boxer;;M;DI 15-310286 DB;2015-10-27;;Teddy;200;2015-10-27;White;;;Puppy;BROUGHT-IN;Redeemed;;Arlene Kumar
26782;Rat;;M;;2015-10-27;;;100;2015-10-28;White;;;Young Adult;HOLDING STRAY;Health;;Crystal  Godfrey
26783;Terrier;;F/S;RHF-n/c;2015-10-28;;Mia;400;2015-10-28;White;;;Senior;BROUGHT-IN;Ride Home Free;;Arlene Kumar
26785;Labrador;;M;15-311210 DI;2015-10-29;;Chase;200;2015-10-30;Yellow;;;Adult;HOLDING STRAY;Redeemed;Duty Driver;Arlene Kumar
26790;Brittany Spaniel;;F;15-311310 DI;2015-10-30;;Paige;200;2015-10-30;White;;;Adult;HOLDING STRAY;Redeemed;;Elaine Lee
26792;Jack Russell Terrier;;M/N;N/A;2015-10-31;;Cuby;400;2015-10-31;Black;;;Adult;HOLDING STRAY;Ride Home Free;ACO 15;Deborah Bolingbroke-Price
26793;Fancy Rat;;F;DI 15-315035 ak;2015-10-31;;Patch;200;2015-11-02;White;;;Adult;POLICE-DAY;Redeemed;Duty Driver;Deborah Bolingbroke-Price
26796;Husky;;M;RHF;2015-11-01;;Happy;400;2015-11-01;Black;;;Adult;HOLDING STRAY;Ride Home Free;ACO 37;Anna Skora
26797;Hedgehog;;;;2015-11-01;;Cheeky Cheeky;100;2015-11-12;Wheaton;;;Adult;HOLDING STRAY;Transferred;ACO 37;Steven Gibson
26805;Miniature Poodle;;F;DI 15-315932 DB;2015-11-05;;Miriah;200;2015-11-05;Black;;;Senior;HOLDING STRAY;Redeemed;aco 11;Arlene Kumar
26808;Eng. Bulldog;;F/S;N/A;2015-11-05;;Latte;200;2015-11-10;White;;;Adult;POLICE-DAY;Redeemed;ACO 11;Deborah Bolingbroke-Price
26817;Labrador;;X;;2015-11-09;;Dante;400;2015-11-09;Yellow;;;Adult;HOLDING STRAY;Ride Home Free;11;Mariana Ardeleanu
26821;Husky X;;F;15-317708DL;2015-11-12;;Anju;400;2015-11-13;Golden;;;Senior;HOLDING STRAY;Ride Home Free;Geoff 38;Shannon Bowling
26822;Mouse;;F;DA 16-178970;2015-11-12;;Squeeky (new name);200;2016-01-24;White;;;Adult;BROUGHT-IN;Sold;;Deborah Bolingbroke-Price
26824;Yorkshire Terrier;;M/N;DI 15-319195 DB;2015-11-13;;Hunter;200;2015-11-19;Tan;;;Adult;HOLDING STRAY;Redeemed;Duty Driver;Tiffany Wu
26828;Germ. Shepherd;2015-11-21;F/S;DA 15-328051;2015-11-14;;Tory (new name);200;2015-12-22;Black;Yellow;;Young Adult;HOLDING STRAY;Sold;Geoff 38;Shannon Bowling
26829;Boxer;;M/N;15-318448 AK;2015-11-16;;Buster;200;2015-11-16;Brown;;;Senior;HOLDING STRAY;Redeemed;ACO 11;Arlene Kumar
26830;Rat;;M;15-318391 DIAK;2015-11-16;;Patch;200;2015-11-17;White;;;Adult;POLICE-DAY;Redeemed;12;Jeanette Nelson
26831;Rabbit;;F/S;DA 15-321494;2015-11-17;;"Nibbler "" Stella""";200;2015-11-30;Black;;;Puppy;HOLDING STRAY;Sold;;Crystal  Godfrey
26836;New Zealand Cross;;F/S;DA 15-324219 DB;2015-11-20;;Kiwi;200;2015-12-08;White;;;Adult;BROUGHT-IN;Sold;;Tiffany Wu
26837;Golden Retriever;;F;n/c;2015-11-20;;Dodo;400;2015-11-21;Golden;;;Adult;HOLDING STRAY;Ride Home Free;15;Ching Koo
26838;Lab X;;F;DI 15-319568 DB;2015-11-21;;Lexi;200;2015-11-21;Black;;;Adult;BROUGHT-IN;Redeemed;;Deborah Bolingbroke-Price
26840;Bichon Frise;2015-12-03;M/N;DA 15-324220 DB;2015-11-22;;Freddy Mercury (new name);200;2015-12-08;White;Green;;Adult;BROUGHT-IN;Sold;Anna;Anna Skora
26843;Husky;;F;RHF;2015-11-23;;Aurora;200;2015-11-23;White;;;Adult;BROUGHT-IN;Redeemed;Shannon Bowling;Shannon Bowling
26845;Germ. Shepherd;;M;RHF-n/c;2015-11-24;;Tiger;400;2015-11-24;Black;;;Adult;BROUGHT-IN;Ride Home Free;;Arlene Kumar
26848;Argentine Dogo;;F;DI 15-320589 DB;2015-11-25;;Gabrielle;200;2015-11-25;White;;;Young Adult;HOLDING STRAY;Redeemed;11;Mariana Ardeleanu
26851;Bichon Frise;;M;DI 15-320813;2015-11-25;;Dually;200;2015-11-26;White;;;Adult;HOLDING STRAY;Redeemed;;Deborah Bolingbroke-Price
26853;Great Pyrenees;;F;DI 15-321050;2015-11-26;;BREEZE;200;2015-11-27;White;;;Puppy;COMPLAINT;Redeemed;23;Brad Martin
26854;Lab X;;F/S;N/A;2015-11-26;;Jazz;400;2015-11-26;Black;;;Adult;BROUGHT-IN;Ride Home Free;;Deborah Bolingbroke-Price
26855;Germ. Shepherd;;M;15-321242DI;2015-11-26;;Henrick;200;2015-11-27;Black;;;Senior;HOLDING STRAY;Redeemed;ACO 38;Deborah Bolingbroke-Price
26861;Labrador;2015-12-10;M/N;Da 15-326829;2015-12-01;;Taylor (new name) Harley;200;2015-12-17;Black;Yellow;;Young Adult;HOLDING STRAY;Sold;15;Ching Koo
26870;Catahoula Dog;;F/S;DI 15-323816 AK;2015-12-06;;Jade;200;2015-12-06;Black;;;Adult;HOLDING STRAY;Redeemed;;Crystal  Godfrey
26871;Chicken;;F;;2015-12-06;;;100;2015-12-12;Tan;;;Adult;HOLDING STRAY;Transferred;39;Crystal  Godfrey
29648;Bird, Duck - Muscovy;;F;;2019-01-13;;Ellen;100;2019-01-16;Grey, black & white;;;Adult;COMPLAINT;Transferred;14;Taran  Bains
29651;Maltese;;M;DI 19-184010 AN;2019-01-16;;Theodore;200;2019-01-17;White;;;Adult;BROUGHT-IN;Redeemed;;Arlene Kumar
29654;Malamute;;M;DI 19-184615 DB;2019-01-18;;Alpha;200;2019-01-18;Black & White;;;Young Adult;HOLDING STRAY;Redeemed;26;Samantha  Law
29656;Shih Tzu;;F;DI 19-186168;2019-01-21;;Lucky;200;2019-01-22;White;;;Adult;HOLDING STRAY;Redeemed;35;Tara  Peterse
29658;Pit Bull;;F;DI 19-190791 DB;2019-01-22;;Swazie;200;2019-02-01;Grey & White;;;Young Adult;POLICE-DAY;Redeemed;34;Rachel Blyth
29659;Pit Bull;;F;DI 19-190791 DB;2019-01-22;;The Girls;200;2019-02-01;White & Grey;;;Puppy;POLICE-DAY;Redeemed;34;Rachel Blyth
29663;Rat, Fancy Hooded;;F;DA 19-228867 SK;2019-01-24;;Mildred (new name);200;2019-04-28;Tan & white;;;Young Adult;BROUGHT-IN;Sold;;Sean Lever
29665;Rat, Fancy;;F;;2019-01-26;;;100;2019-01-26;White & Grey;;;Adult;BROUGHT-IN;Health;;Anke Hurt
29678;Shetland Sheepdog, Miniature;;M;DI 19-191940 AN;2019-02-04;;Blue;200;2019-02-04;Black & White;;;Young Adult;BROUGHT-IN;Redeemed;;Elaine Lee
29682;Spaniel X;;F;DI 19-198516 AN;2019-02-06;;Gigi;200;2019-02-21;Black & Tan;;;Adult;HOLDING STRAY;Redeemed;26;Samantha  Law
29683;Husky/Lab X;;M;;2019-02-06;;Troska;400;2019-02-14;Black & White;;;Senior;OTHER;Ride Home Free;26;Samantha  Law
29684;Formosan/Border Collie X;;M/N;n/a;2019-02-07;;Eko;400;2019-02-08;Black & White;;;Young Adult;BROUGHT-IN;Ride Home Free;40;Meagan Kaisers
29686;Bichone/Havanese X;;F/S;DI 19-193836 DB;2019-02-08;;Maddy;200;2019-02-08;White;;;Senior;HOLDING STRAY;Redeemed;40;Meagan Kaisers
29691;Germ. Shepherd;;M;DI 19-195607 AK;2019-02-13;;Xiao Hei;200;2019-02-13;Tan/Black;;;Young Adult;HOLDING STRAY;Redeemed;34;Sean Lever
29696;Rat, Fancy FEMALE x 1;;F;;2019-02-16;;;100;2019-02-20;White w/ pink eyes;;;Adult;BROUGHT-IN;Transferred;;Deborah Bolingbroke-Price
29701;Saluki;;F/S;19-197660 DI;2019-02-19;;Sissy;200;2019-02-19;Brown/White/ Black ears;;;Young Adult;HOLDING STRAY;Redeemed;11;Mariana Ardeleanu
